0.002801899739788123,9.339664598285289e-5,9.339664619919609e-5
0.005606170625908707,0.00018687233031524478,0.0001868723304339092
0.008415185793169837,0.0002805061572289609,0.00028050615741263113
0.01123132235446648,0.0003743773639941311,0.0003743773643741097
0.014056963394781616,0.00046856538663472917,0.00046856538746857594
0.016894499968659122,0.0005631499271176806,0.00056314992829737
0.01974633310597985,0.0006582110196835069,0.0006582110213154904
0.022614875824899888,0.0007538290985402332,0.0007538291007615322
0.025502555156067457,0.0008500850644655424,0.0008500850671989337
0.028411814176550435,0.0009470603535422792,0.0009470603563750238
0.03134511406040484,0.0010448370047275823,0.001044837007650001
0.03430493614144575,0.0011434977293684125,0.001143497732023287
0.03729378399474307,0.0012431259798077294,0.0012431259822537843
0.04031418553650296,0.0013438060200101313,0.0013438060221897146
0.04336869514428661,0.0014456229955317553,0.0014456229977150002
0.04645989579913769,0.0015486630061867753,0.0015486630082278009
0.04959040125231428,0.0016530131769174055,0.0016530131788661817
0.052762858218543325,0.0017587617314251988,0.0017587617333567663
0.05597994859551404,0.0018659980665228172,0.0018659980682819498
0.05924439171480677,0.0019748128264469645,0.0019748128279259976
0.06255894662284243,0.0020852979793805075,0.0020852979806290028
0.06592641439735897,0.0021975468948879175,0.0021975468958736486
0.06934964049680785,0.0023116544213370987,0.002311654422083776
0.07283151714903503,0.0024277169666780994,0.00242771696696296
0.07637498578005167,0.00254583257821816,0.0025458325782126466
0.07998303948314792,0.0026661010257527274,0.0026661010254515
0.08365872553176577,0.002788623884839663,0.00278862388439628
0.0874051479388134,0.002913504622880389,0.0029135046223923823
0.0912254700652574,0.0030408486853066626,0.003040848684747629
0.09512291727690504,0.003170763584141803,0.003170763583605329
0.09910077965513343,0.003303358989128328,0.0033033589885931598
0.10316241476298144,0.003438746818970293,0.0034387468184135916
0.10731125046730534,0.003577041335782029,0.0035770413353788714
0.11155078782246824,0.0037183592414094494,0.0037183592409430577
0.1158846040146772,0.003862819775507586,0.003862819774898414
0.12031635537326316,0.004010544815664335,0.004010544814715508
0.1248497804478,0.00416165898043253,0.004161658979108729
0.12948870315655409,0.004316289733393382,0.004316289731941451
0.13423703600727432,0.004474567491824626,0.004474567490299061
0.13909878339421158,0.004636625735310871,0.004636625733815301
0.14407804497456497,0.004802601119388514,0.004802601117677298
0.14917901912504808,0.0049726335895403356,0.0049726335874878645
0.15440600648413563,0.005146866500533488,0.005146866498359151
0.15976341358358603,0.005325446736814446,0.005325446734441457
0.16525575656828376,0.005508524836699952,0.005508524833926182
0.17088766501224184,0.005696255119156798,0.005696255116022757
0.17666388583326204,0.005888795814759561,0.0058887958112270955
0.18258928730625587,0.006086309199456781,0.006086309195096278
0.18866886318417647,0.006288961731449317,0.006288961726522474
0.19490773692547914,0.006496924192506961,0.0064969241875202565
0.20131116603509894,0.006710371833110407,0.006710371828129093
0.20788454652213825,0.0069294845201252776,0.006929484515310044
0.21463341747568102,0.007154446889665862,0.007154446885176614
0.22156346576757066,0.007385448504341995,0.007385448500206112
0.22868053088168533,0.007622684013519591,0.007622684009847709
0.23599060987696466,0.0078663533193076,0.007866353315801614
0.24349986248837688,0.008116661745969152,0.008116661742666358
0.2512146163688144,0.008373820215205545,0.008373820212324232
0.25914137247862146,0.008638045425895916,0.008638045423173002
0.26728681062581783,0.00890956003817583,0.008909560035573028
0.27565779516469335,0.009188592863884576,0.009188592861409465
0.28426138085452723,0.009475379061703947,0.0094753790595067
0.29310481888678425,0.009770160337991938,0.0097701603357899
0.30219556308395357,0.010073185153394322,0.010073185151337077
0.31154127627675554,0.010384708935569078,0.010384708933915292
0.32114983686692766,0.010704994297859554,0.010704994296710364
0.3310293455779095,0.011034311264595946,0.011034311263532912
0.34118813240395474,0.01137293750185846,0.011372937501094936
0.35163476375994773,0.011721158557231149,0.011721158556416488
0.36237804984244854,0.012079268103628157,0.0120792681028138
0.3734270522051386,0.012447568192641981,0.01244756819181089
0.38479109155752467,0.012826369514647053,0.012826369513753958
0.3964797557943163,0.01321599166568921,0.013215991664825932
0.4085029082603433,0.013616763424260046,0.013616763423235772
0.42087069626293944,0.014029023033370924,0.01402902303238892
0.4335935598361853,0.014453118494015987,0.014453118493085008
0.44668224076524554,0.014889407865609612,0.014889407864676713
0.46014779188053134,0.015338259575307092,0.015338259574421406
0.47400158662925873,0.015800052737715765,0.015800052736988257
0.4882553289338606,0.01627517748279367,0.01627517748257186
0.5029210633467925,0.016764035295384658,0.01676403529556734
0.518011185508263,0.01726703936257956,0.01726703936311008
0.5335384529215834,0.017784614933709125,0.017784614934492265
0.5495159960485124,0.01831719969024795,0.01831719969110702
0.565957329746277,0.018865244126287123,0.01886524412728396
0.5828763650427952,0.019429211941436972,0.01942921194257303
0.6002874212728941,0.020009580445851098,0.020009580447185142
0.6182052385818848,0.02060684097695175,0.02060684097805366
0.6366449908061951,0.02122149932805884,0.02122149932881874
0.6556222987473685,0.021854076191711626,0.021854076192453005
0.6751532438492911,0.022505107615778373,0.022505107616504177
0.695254382290257,0.023175145473425158,0.023175145474091424
0.7159427595071399,0.023864757946852708,0.023864757947541258
0.7372359251630481,0.02457453002714317,0.024574530027827012
0.7591519485696747,0.025305064028522124,0.02530506402917301
0.7817094345837047,0.02605698011902007,0.02605698011967251
0.8049275399923397,0.02683091686683552,0.02683091686777107
0.828825990396664,0.02762753180486452,0.02762753180640391
0.8534250976196224,0.028447502011777905,0.028447502013552985
